Name,Id,ExternalInfoId,Members
my dad is dead,21974894-8920-4be5-ba0b-e6c2773bc027,8783223," = Mark Edwards ; Jeff Curtis ; John McEntire ; Chris Burgess ; Scott Pickering ; Tim Gilbride ; Matt Swanson ; Shayne Ivy ; Scott Lasch"
my disco,948a27c3-64aa-4537-966f-7d692510dee2,1125667,"  = Rohan Rebeiro ; Liam Andrews ; Benjamin Andrews"
my federation,76a13ef4-a6b9-40f6-bcf6-a4570774289f,9384783,"     = [[Lee Muddy Baker]];Neil Mackenzie;Dylan Amey;Greg Saunders;Robin Waterson;        = "
my jerusalem,d7d7140a-8f23-4fa6-8a67-a06eeb003c86,21420140,"  = [[Jeff Klein]];Ross Dubois;     = [[Dave Rosser]] ;deceased;[[Ashley Dzerigian]]; [[Geena Spigarelli]]; [[Cully Symington]] ;Grant Van Amburgh ; Kyle Robarge ;Jon Merz"
my sad captains,e25ffdae-15ca-42ac-a38c-e9581c70a41e,32454700," = Ed Wallis;Leon Dufficy;Ben Walker;Steve Blackwell;Henry Thomas; = Cathy Lucas;Jack Swayne;Nick Goss;Jim Wallis;Dan Davis"
my summer as a salvation soldier,cfa79186-41b4-4560-902b-7bf1aeb7f57a,10493406," = ; = "
mystic chords of memory,86d87b4f-5fde-4c19-bee3-886a78a29aaf,3262443," = Christopher Gunst;Jen Cohen;    = "
new edition,af5d665e-a234-4fb6-96b9-26ad3090c7d9,682285,"  = [[Ricky Bell ;singer;Ricky Bell]];[[Michael Bivins]];[[Bobby Brown]];[[Ronnie DeVoe]];[[Johnny Gill]];[[Ralph Tresvant]]"
nick cave and the bad seeds,87b6a0cd-5ae4-47cc-b400-f02f48eae17e,536384,"  = *[[Nick Cave]];     = *[[Mick Harvey]]"
nightmares on wax,4693510e-b552-4739-8fd4-3bcd1f4ae058,2583769,"   = {{Plainlist;    = John Halnon; Kevin Harper"
nitty gritty dirt band,9bed417f-5b53-40cd-b924-9517c2db65b9,404924,"  = Bob Carpenter;Jimmie Fadden;Jaime Hanna;[[Jeff Hanna]];Ross Holmes;[[Jim Photoglo]];     = Ralph Barr;Merel Bregante;[[Jackson Browne]];Michael Buono;John Cable;Jackie Clark;[[Chris Darrow]];Michael Gardner;Al Garth;Richard Hathaway;[[Jimmy Ibbotson]];Bruce Kunkel;[[Bernie Leadon]];Vic Mastrianni;Les Thompson ; [[John McEuen]] "
no te va gustar,6b7db86f-2c1d-48c7-b042-6485705f6d32,14567581," = [[Marcel Curuchet]]†;[[Pamela Retamoza]];[[Pablo ""Chamaco"" Abdala]];Mateo Moreno"
noah and the whale,44910403-8f2a-4912-bb24-420296c31e2c,18206836,"        = [[Charlie Fink]];Tom Hobden;Matt ""Urby Whale"" Owens;Fred Abbott;Michael Petulla;Doug Fink;[[Laura Marling]] "
noel gallagher's high flying birds,68f50e90-10eb-4538-94ca-c7d0f0422862,32963147," = [[Noel Gallagher]];Mike Rowe;[[Chris Sharrock]];[[The Zutons;Russell Pritchard]]; [[Gem Archer]];Jessica Greenfield ; [[Le Volume Courbe;Charlotte Marionneau]];YSEÉ; = [[Jeremy Stacey]] ;Tim Smith"
nogu svelo! (cramp in leg),d1b6165f-c0d3-48ad-8761-f2047dd36cf3,2176806," = [[Max Pokrovsky]];Igor Lapukhin;Maxim Likhachev;Dmitry Krichevsky;Alexander Volkov; = Vitaly Akshevsky;Dmitry Yakomulsky;Konstantin Prokofiev;Mikhail Serov;Viktor Medvedev;Vitaly Raevsky;Anton Yakomulsky"
"now, now",b090c538-3fc2-4f64-b696-2bfc99bc7f79,28644596,"     = Cacie Dalager;Bradley Hale;        = Justin Schweim;Britty Hale;Christine Sako;Jess Abbott"
oh no not stereo,37227df6-6601-4c70-abd9-8209ce8782da,19908929,"     = Skyler Nielsen; Mykul Lee;        = "
old crow medicine show,7d84f02a-3cce-48bd-9f90-527fa7521bf1,1623135," = Joe Andrews; Critter Fuqua; Morgan Jahnig; Chance McCoy; Ketch Secor; Cory Younts;     = Ben Gould; Kevin Hayes; Matt Kinman{{refn;group=""n"";A ""thirty-year-old friend who had actually grown up playing old-time music; lived in an unheated room off the kitchen"" at Dickerson Pike; where the group first lived in Nashville; and ""occasionally played with the band"" including their [[Grand Ole Opry;Opry]] debut.}}; [[Gill Landry]]; [[Willie Watson ;musician;Willie Watson]]"
opiate for the masses,ffa206b2-2097-468d-a38b-347c93dd67fb,55263846,"     = Ron Underwood - vocals;Dustin Lyon - Guitars;Elias Mallin - Drums;Ryan Head - Bass;[[Seven Antonopoulos]] - drums;Anna K. - bass;Andy Gerald - Guitars;Jim Kaufman - keyboards/guitar"
orchestra baobab,a9c04d9e-604c-47f9-b63f-20f647a09d3f,1526394,"     = ;        = "
orchestral manoeuvres in the dark,6d41bc48-c834-4986-a387-a68418bd8b5d,171507,"     = [[Andy McCluskey]];[[Paul Humphreys]];[[Martin Cooper ;musician;Martin Cooper]];[[Stuart Kershaw]];        = [[Dave Hughes ;musician;Dave Hughes]];Michael Douglas;Graham Weir;Neil Weir;Phil Coxon;[[Nigel Ipinson]];Abe Jukes;[[Malcolm Holmes]]"
orchid and hound,dd647f8d-f8e1-4757-a4d4-295f0181983a,26665853,"     = [[The Hound ;singer;John Constantine]];Lawrence Alarcon;        ="
pannonia allstars ska orchestra,0c840989-f9b9-4a26-8bd3-aac420062133,24109569,"     = Kristóf ""KRSA"" Tóth ;Lord Panamo;Aron Koós-Hutás;Mr. Vajay;Luki;Tomi;Mr.P;Laca;Csakikapitany;Dr. Strict;Lipi Brown;Barna György;        = Tony Ass;Ádám Ignácz"
parenthetical girls,77a31853-ea4a-4820-bf0b-0466e18e9ea1,12385772,"        = Zac Pennington;Jherek Bischoff;Amber W. Smith;Paul Alcott;Eddy Crichton ;2006-2011;Freddy Ruppert ;2010; Rachael Jensen ;2006-2011;Jeremy Cooper ;2003-2004;Sam Mickens ;2004-2006;Matt Carlson;Rebecca Carlisle-Healy ;2004-2005; ;[[Owen Ashworth]] ;2005;[[Brenna Murphy]] ;2006"
part time,8ebe2e4a-72b2-4a37-b317-331461892b82,58494963," = ;    = "
people in planes,3d809f5b-909d-4598-9ec4-7c75acbc8ecf,2157215," = Gareth Jones;Pete Roberts;Ian Russell;Kris Blight;John Maloney"
pet shop boys,03aab410-ae18-42eb-8451-40ac1ab33d03,51641,"  = [[Neil Tennant]];[[Chris Lowe]]"
pete and the pirates,5020bdc1-5eca-4b77-94f9-da9145359341,33035322,"   = Thomas Sanders;Pete Hefferan;David Thorpe;Pete Cattermoul;Jonny Sanders"
peter jacques band,079340a4-f949-479c-95af-d5e15d6992f1,9741306,"     = ;        = [[Jacques Fred Petrus]]; [[Mauro Malavasi]]; Davide Romani; Gabriele Melotti; George Aghedo; Leroy Burgess; Rudy Trevisi; Sandro Comini"
plants and animals,dbb26021-355e-4fa8-91f7-d55c3958b695,13434020,"     = Warren Spicer: guitar; vocals;Matthew Woodley: drums; vocals;Nicolas Basque: guitar; bass; keyboards; vocals;        ="
plastic ono band,f30a883d-0e7b-4da4-a6f8-fc953789e310,1248374," = See [[List of Plastic Ono Band lineups]] for current and past members"
poison girls,22c8a44e-e96f-4bf2-94d2-76da4e3c840f,1523749," = ; = See [[#Members;members section]]"
pop will eat itself,a91634c8-48b1-435b-8c43-53b3f9cb8d99,941431,"     = [[Graham Crabb]] ;[[Mary Byker]];Davey Bennett;Richard March;[[Fuzz Townshend]];Adam Mole;        = [[Clint Mansell]];Kerry ""The Buzzard"" Hammond;Tim Muddiman;[[Pitchshifter;Jason Bowld]]"
portico quartet,2511b75b-7636-4de6-aded-b3437c8d4203,13729914," = Duncan Bellamy;Milo Fitzpatrick;Jack Wylie;Keir Vine;    = [[Nick Mulvey]]"
punch brothers,5422d28e-8ebd-4b48-a8ae-e3e956688672,13717194," = [[Chris Thile]];[[Gabe Witcher]];[[Noam Pikelny]];[[Chris Eldridge]];[[Paul Kowert]];    = [[Bryan Sutton]];Greg Garrison"
queens of the stone age,0e51b197-a8d3-4975-90f3-b61aa2c4fca9,159119,"  = * [[Josh Homme]];     = * [[Alfredo Hernández]]"
radiation city,85ca60c6-4845-4827-ad50-f787473a7a41,39599203," = Cameron Spies; Elisabeth Ellison;Randy Bemrose;Matt Rafferty;Patti King;    = "
rage against the machine,02348fe3-e198-4d9f-8e4d-43dadc2faaac,80027,"     ="
rank 1,7c09ce2b-a7d7-4311-ba4f-77d07d0f6fed,1427894," = "
razed in black,ca75d389-71d3-431a-82c4-870ae0bd2776,1978937," = Romell Regulacion"
red hot chili peppers,07df7b37-2806-493c-b333-83fc1d940c43,26589,"  =;        = "
red lorry yellow lorry,2b4544af-ef34-4122-80cd-f91fd40862f0,2793650," = ;    = "
rend collective,c04a3071-a60a-4151-b626-89ebc5e643a1,35763537,"  = * Gareth Gilkeson;     = * Bridget Herron"
republic of loose,7eeea3ed-f2fb-4cec-8c39-9e12e87d3565,1970199,"  = {{ubl;[[Mick Pyro]];Benjamin Loose;Deco;Dave Pyro;Brez;Coz Noleon;Andre Lopes}};     = "
right on dynamite,0d7907d7-9452-4657-9937-b84a4fabafc0,32337839," = Daniel Murphy ;Nicholas Cirillo ;Jon Molina}}"
riot squad,78fe3f26-a449-4041-94d9-bdbd5796a5d5,16506676,"     = Paul ""Pommi"" Palmer; Chiz Shakespeare; Luke Shaw; Mick ""Shakey"" Shakespeare; Pete Bounds;        = Duncan ""Dunk"" Mason;Nigel ""Nello"" Nelson;Paul ""Pommi"" Palmer;Wayne Butler;Staz;Chedd;Lee Butler;Rick Williams;Baz Barrett ;2 Live Shows as guest bassist"
river city extension,025d8018-84f9-49fe-b708-50eb8dd44ee9,36734120,"        = Joe Michelini;Patrick O'brien;John Muccino;J.W. Gilman;Shane ;drummer;Nick Cucci;Jenn Fantaccione;Dan Melius;James Ramirez;Sam Tacon"
rivers of nihil,cbc7a287-6043-4829-86e3-423c675111d9,43098564," = ;    = "
robbers on high street,8f5ced67-a6f4-4adf-baa3-5ec9187ad4bb,4739701," = Ben Trokan;Steven Mercado;Morgan King; Mikey Post; David Sherman;  = Jeremy Phillips;Tomer Danan"
rock of heltah skeltah,ed4a6c44-6aca-4b75-b41d-d98438247c93,2144942,"     =;        = [[Rock ;rapper;Rock]];[[Sean Price;Ruck]] ;deceased"
rolling blackouts coastal fever,5c5ce1a2-af82-4d30-8474-e73d3fc4c588,55248987,"  = Fran Keaney ;vocals; acoustic guitar;Tom Russo ;vocals; guitar;Joe White ;vocals; lead guitar;Joe Russo ;bass;Marcel Tussie ;drums;     = "
rollins band,d2db4ee2-8629-4d28-a733-6d6723d2f65e,148393,"     = ;        = "
rosie and the goldbug,777b6dda-4705-4318-8980-8241e157de0b,22658579," = Rosie Vanier;Lee ""Pixie"" Matthews;""Bubs"" Taylor "
royal bangs,00b1cd14-77d6-4b52-a80c-1c6d63d91d27,23114138,"     = Ryan Schaefer ;Chris Rusk;Sam Stratton;Dylan Dawkins;        =Joseph Gillenwater ; Danny Sale;Jason Campbell;Henry Gibson;Brandon Biondo"
royal canoe,5f71f1b0-bed7-4624-9670-90de23af0c15,42339912," = ;  = }}"
royal teeth,d4984cf3-f151-49e7-8d11-5f910ef9122f,42267322,"     = Gary Larsen;Nora Patterson;Thomas Onebane;Josh Hefner;        = Andrew Poe;Steve Billeaud;Joshua Wells ;Shawn Heaps"
royal thunder,86d6c536-9294-4b78-817b-50ed2bf46217,46353960,"     = Mlny Parsons;Josh Weaver;Will Fiore;Kent Aberle;      = Evan Diprima;Jesse Stuber;Lee Smith;Josh Coleman"
the reverend peyton's big damn band,e5c5f988-bd1c-44f9-ab4b-b5ab90dfbe05,9498098," = The Reverend Peyton;""Washboard"" Breezy Peyton;Max Senteney; = Jayme Peyton;Aaron ""Cuz"" Persinger;Ben ""Bird Dog"" Bussell"
sad lovers & giants,6f2fd5b0-8a04-4d1d-9380-996ca49da2e5,2809369,"     = Garçe Allard;[[Tony McGuinness ;English musician;Tony McGuinness]];Nigel Pollard;Ian Gibson;Will Hicks ;        = Tristan Garel-Funk;David Wood;Cliff Silver;Juliet Sainsbury"
safri duo,e146b651-d95f-445c-9ea4-ecd1fa08050a,962371," = Uffe Savery;Morten Friis}}"
sam roberts band,020ef220-33b6-4732-bdc0-72d919f98ccc,613446,"     =;        ="
saragossa band,030f8a0a-5753-4997-9647-cdba6c617690,48204613," = *Harry Karrer;    = *Helmut Schiffner"
saturday looks good to me,e6338415-dfbe-4522-a591-6af91f408f3f,2307840,"     = Fred Thomas;Scott DeRoche;Caroline Catherine;Amber Fellows;Shelley Salant;        = Scott Sellwood;Juan Briz Garcia;Ryan Howard;Andrew Hoepfner;Betty Marie Barnes;[[Chris Bathgate]];Carol Gray;Josh Bay;Autumn Wetli"
say hi to your mom,5e3d9029-bc93-4a37-bf7a-0fba1f3e60bc,3106444,"  = Eric Elbogen"
school of seven bells,b8f10d02-1826-4cb6-8317-7060654c3ac3,11232502," = ;    ="
scissors for lefty,80da367a-4052-45ce-a5da-0b72f1cd296e,5249743,"     = Bryan Garza ;lead vocals; guitar;Peter Krimmel ;keyboards; guitar;James Krimmel ;drums;Robby Garza ;bass guitar; guitar;Eric Garza ;bass guitar"
scott bradlee's postmodern jukebox,e53abcfe-805a-4953-8e9b-d4943b64ef73,43994376," = ; = "
seals and crofts,e1a80e9f-8d35-4b0e-9bf8-2a0999ff66f8,2411310,"    = {{hlist;James Seals;Darrell Crofts}}"
season to risk,67f891b8-82d3-4362-a7c6-9c23568bd5b4,1060613,"     = [[Steve Tulipana]] ; [[Duane Trower]] ; [[Josh Newton]] ; [[David Silver ;drummer;David Silver]] ; [[Wade Williamson]];        = "
section 25,89e1674d-7c2a-40a7-aa9c-e0d1a0c5e372,2217321,"     = {{plainlist;        = {{plainlist"
self defense family,67de22c0-e593-4a34-b2cb-54b396987976,33457356,"  = Patrick Kindlon;Andrew Duggan;Chris Tenerowicz;Alan Huck;Mark O'Brien;Benjamin Tate;Kaila Stone;Adam McIlwee;Caroline Corrigan;Andy Rice;E. Tobin;Mary Brulatour;Mathew Morand;Mike Fenton;Nick Warchol;Adam McIlwee;Brandon Wegg;Anikke Myers;     = David Zeidman;Mike Brandenburg;Steve Hegner;John Van Urgent;Eric Busta;Hans Leibold;Sean Doody;Seth Sauca"
september girls,76453778-efba-4600-9140-f7ddd7e312bd,29108725,"     = Paula Cullen ; Caoimhe Derwin ; Lauren Kerchner ; Jessie Ward ; Sarah Grimes"
shapes and sizes,87791609-3b83-402f-8976-f09bc05e97d8,5162584,"     = Rory Seydel;Caila Thompson-Hannant;Nathan Gage;John Crellin;        = "
she is we,923c6251-ead3-46f6-a4f5-e24833f2eb9b,30516203," =  Rachel Taylor; = Trevor Kelly"
shout out out out out,61056bf6-9cd3-4ad8-b7d9-21e15d9f00eb,7314139,"     = [[Nik Kozub]];Jason Troock;Lyle Bell;Will Zimmerman;Gravy;Clint Frazier;        = "
show me the body,4b4d4ac2-3431-4f76-9ed4-adf0bb4bc066,55733548," = Julian Cashwan Pratt;Harlan Steed;Noah Cohen-Corbett"
"shy, low",983ddef2-4022-44b3-ac13-4ec02dcf6890,44177449,"  = Gregg Peterson;Zakaree Bryant;     = Sean Doody;Shaun Reeves;Ian Currie"
sian alice group,350fd38b-95f2-4150-ac87-f2d9d051302b,18210040," = Rupert Clervaux;Ben Crook;Sian Ahern;with;Sasha Vine;[[Mike Bones]];Eben Bull;Graham Barton;Daniel Stewart;    = [[Douglas Hart]];Andy Ingle"
sick of sarah,16177881-ab1b-4604-af87-5b3d7f54d5ca,27858604,"     =Abisha Uhl;Jessica Forsythe; past_members =Brooke Svanes; =Brooke Svanes"
sir douglas quintet,9ab95949-4c15-4410-947e-47c2eee6a394,2229397,"    = See [[#Members;members section]]"
sister sparrow & the dirty birds,b1647516-b043-4ea3-8f2d-3a11f626a9ed,31419894," = Arleigh Kincheloe;Jackson Kincheloe;Josh Myers;Dan Boyden;Phil Rodriguez;Brian Graham; = Sasha Brown;Aidan Carroll;JJ Byars;Johnny Butler;Bram Kincheloe;Ryan Snow;Cole Kamen-Green"
sixpence none the richer,0ac09b14-e95a-4c8f-8eea-0202d2fa80d0,95193," = [[Leigh Nash]];[[Matt Slocum]];Justin Cary;Rob Mitchell;    = T.J. Behling;Dale Baker;[[Tess Wiley]];Joel Bailey;James Arhelger;J.J. Plasencio;Sean Kelly;Jerry Dale McFadden;Jason Lehning"
skeletal family,12182047-ef16-4b86-9bd9-ca2c15cc6518,3928082," = Stan Greenwood;Roger ""Trotwood"" Nowell;[[Anne-Marie Hurst]]; Adrian Osadzenko;    = Ian ""Karl Heinz"" Taylor;Steve Crane;Howard Daniels;Martin Henderson;Richard ""Dik"" Hawkins;Kevin Hunter;John Clarke<br  />Katrina Phillips;Claire Bannister;Johnny Lorrimer;Owen Richards"
slaves to gravity,944a5e73-9359-4953-b813-2d9c0fc6a73a,16777596,"        = Tommy Gleeson;Toshi Ogawa;Mark Verney;Jason Bowld;Jason Thomopoulos;Gemma Seddon"
sleeping at last,27388240-29e5-4a91-80f3-ae928171ef3c,9748919,"     =;        ="
slim cessna's auto club,05dfb3d1-b1ac-4376-94d2-76a4c250a247,3674121,"     = [[Slim Cessna]];[[Jay Munly;Munly Munly]];Lord Dwight Pentacost;Rebecca Vera;Ian O'Dougherty;Andrew Warner;        = "
slow club,6f92ddd5-18d8-437d-8676-a55eb00bc014,19202016,"    = Charles Watson;Rebecca Taylor}}"
solillaquists of sound,413b29f5-7ae9-468d-8811-be8a4194735f,33939954," = Alexandrah Sarton;Asaan Brooks ;Swamburger;Tonya Combs;Glen Valencia Jr. ;DiViNCi;    = "
some by sea,82321983-7d44-473a-9c88-235f26a07d07,19307806,"        = [[Chris DuBray]];[[Rachel Bowman]];Eino Holm;David Bilbrey;Daniel Disparte;Blake Johnston;Tom Pearson;AJ Gard;Lee Haines"
someone still loves you boris yeltsin,6a4f8089-a63e-48b6-bd82-94e60f7ab9af,3514302,"     = Will Knauer;Philip Dickey;Jonathan James;Tom Hembree;Roni Dickey;        = John Robert Cardwell"
something for kate,e0cfddbc-b37b-457a-8799-d9195778e4ed,74985," = ;    = "
something with numbers,9044a3d9-f262-4f28-b9fe-a5b92ddd1be1,7425441,"     = Tim Crocker ;Jake Grigg ;Trent Crawford ;Scott Chapman ;Lachlan West;        = "
songs for eleonor,a1881614-d343-45fc-b407-35329f7e3cbb,28039147,"     = Karen Ruiz; Andrés Almeida and Fausto Palma;        ="
sonique on tomcraft,4eb920a8-c7f0-44ba-b67e-2ace257b9c55,3965729,"     = ;        = "
sons of bill,2af95d5e-7f86-4627-9738-fb96de509651,28350826,"  = Sam Wilson;James Wilson;Abe Wilson;Seth Green;Todd Wellons;     = "
sons of kemet,46b69455-3d53-46a9-ba49-78b0af2f828b,41788558," = ; = "
sons of the east,8c4addd5-0c12-4a5b-a0d7-1961f1b146ff,54968009," =  Nic Johnston;Dan Wallage;Jack Rollins;    = "
souls of mischief,3a07a38d-b005-4a72-aec4-6297d9873770,327417," = [[A-Plus ;rapper;A-Plus]] ; [[Phesto]] ; [[Opio]] ; [[Tajai]]}}"
sound of ceres,9195a98b-4501-46f0-a76d-6aaf8542af59,55250850,"  = [[Karen Hover]]; [[Ryan Hover]]; [[Jacob Graham]]; [[Ben Phelan]] ;[[Derrick Bozich]];     = "
spacemen 3,3d2390f0-f6d0-4f3e-a102-46b69805ea37,171230,"        = [[Peter Kember]];[[Jason Pierce]];Tim Morris;[[The Darkside;Pete Bain]];Natty Brooker;[[Sterling Roswell;Sterling 'Rosco' Roswell]];[[Freelovebabies;Will Carruthers]];[[Jonny Mattock]];[[Slipstream ;band;Mark Refoy]]"
spice girls,ca2e4976-542a-490c-aa8a-3ce5df7b076f,28480," = ; ="
st 37,ea33d935-08b3-4638-b727-bbfe8658e1ad,42900638," = S.L. Telles;Joel Crutcher;Lisa Cameron;Bobby Baker;Chris Cones; = Mark Stone;Carlton Crutcher;Cisco Ryder G.;Craig Johnson;Shane Shelton;Lance Farley;Jon Torn;John Foxworth "
stars of track and field,fde0e1d8-542f-4991-9d19-000081d3423c,4807545,"     = Kevin Calaba;Jason Bell;Daniel Orvik;        = Moxley Stratton"
stars on 45,a6e18cf1-068b-472a-a554-bbfb1a05f77f,380654," = ;    = {{plainlist"
stars on 54,368c100e-86eb-4674-b947-7d347f11da08,5126424,"     =;        = "
steve miller band,a4d1462e-4b0a-4706-8dd9-b6d315a0439d,638360," = ; = "
stuck in the sound,78fadc3e-e116-4892-acea-d4904b640217,24654757,"     = José Reis Fontão;Emmanuel Barichasse;Arno Bordas;François Ernie;Romain Della Valle;        = "
sum 41,24378576-665c-4777-9963-74cb0007c2ca,153364," =; ="
sussie 4,cb3e280b-fe57-44b4-9b9b-d3f3345a607f,10288620,"     = César Gudiño;Odín Parada"
swearing at motorists,aca9b445-8691-449d-91ae-9d89b0e26fb0,1416381," = 	; = Don Thrasher - drums; tapes; Joseph Siwinski  - drums; Timmy Taylor - drums; Mike Volk - guitar; Neil Blender - bass; Kelley Marchal - percussion; Matt Bowman - guitar; W. Wright - sitar; Phil Mehaffey - organ; Tom Byrne - 12 string guitar; mandolin; lap steel; Kelli Byrne - vocals; Rodd Boggs - dulcimer; guitar; trumpet; Steve Poulton - organ; Warren Byrom - trumpet; Nate Farley - farfisa; Jim Greer - guitar; Nick Chiccehitto - mandolin; Brian Mctear - rhodes; banjo; Noel Siwinski - guitar; Todd Siwinski - percussion; Kurt Wunder - trumpet; Travis Nelsen - drums; Jonathan Cargill - drums; Michael Kapinus - trumpet; Jim Zespy - organ; keyboards; Joe Dilworth - drums; Harrison Hayes - drums; Mike Kennedy - drums; Richard Coneliano - drums; Ben Chamie - drums; Jason Kourkounis - drums; Dimitri Coats - drums; [[Scout Niblett]] - drums; Craig Nichols - drums; Will Johnson - drums; Matt ""Pistol"" Stoessel - pedal steel; Henry Owings - vocals; TC Marsh - drums; Martin Boeters - drums; Ludwig Jackson Doughman - vocals; drums; Mike Postalakis - Deadpan Hype Man "
system of a down,2955fb97-13e3-4753-bc30-24c43788987b,28715,"     = ;        = [[Ontronik Khachaturian;Andy Khachaturian]]"
take 6,1b3e1d08-2509-4d56-9f32-ae8297c579b6,657774,"   =;    = "
tank and the bangas,152ca48f-2f38-4a5f-92be-dd6d35daee38,53340033,"     = Tarriona ""Tank"" Ball;Joshua Johnson;Norman Spence;Jonathan Johnson;Merell Burkett;Joe Johnson;Anjelika ""Jelly"" Joseph;Kayla Buggage;Albert Allenback;Etienne Stoufflet;        = "
tears for fears,ad76bb83-9c2f-455f-ad23-715803bd312a,265182," = {{ubl;[[Roland Orzabal]];[[Curt Smith]]}};    = {{ubl;[[Manny Elias]];[[Ian Stanley]]}}"
ten out of tenn,e4c489f2-ba1b-4e99-8b06-b3df60f4ccf2,25460939,"     = [[#Members;See below]]"
th' legendary shack shakers,b5efa71b-c774-4095-a436-f0a5699f59d2,653403,"    =;    ="
the 1975,43c4635f-61e0-431a-9668-8d62f251297c,38011645,"  = "
the 4onthefloor,a76bb82d-a140-4acb-87e6-ae805919e0c7,38464338,"     = [[Gabriel Douglas]];[[Nick Costa]];[[Matt Brandes]];[[Jake Quam]];        = James Gould;[[Chris Holm]];[[Mark Larson]]"
the 5.6.7.8's,bf586503-910f-4a8a-914b-b9772d42dd6b,1105120,"     = Yoshiko ""Ronnie"" Fujiyama;Sachiko Fujii;Akiko Omo;        = Yoshie;Rico;Mikako;Eddie;Aya;Yoshiko ""Yama"" Yamaguchi"
the 88,b3f3e96e-43e6-48cc-8160-5cf311b586f5,21345808,"     = *[[Adam Merrin]];        = *Carlos Torres"
the academic,66f6c558-4d5f-48fe-ab30-31ce5161ca10,55747349," = {{plainlist;    = "
the accidentals,74daa0ba-4a9e-4301-8100-a712a49a76a6,47741036," = {{unbulleted list;Savannah Buist;Katie Larson;Michael Dause}};    ="
the adicts,fb7a7305-e51f-48ae-a1d7-af6cec3ac596,2177714,"     = Keith ""Monkey"" Warren ;vocals;Pete ""Pete Dee"" Davison ;guitar;Michael ""Kid Dee"" Davison ;drums;        = Tim Hocking ;bass;James Harding ;keyboards;Mel ""Spider"" Ellis ;bass;David ""Pretty Boy"" Arnold;Dan ""Fiddle Dan"" Graziani ;fiddle;Cody ""12"" Farwell ;bass;Shahen Hagobian ;bass;John ""Scruff"" Ellis ;guitar;Davey ""Bastard"" Menza ;bass"
the adventures,5ca256df-40ac-4bbc-8197-9c0ac9d57f0f,9485769,"        = Terry Sharpe;Pat Gribben;Eileen Gribben;Gerard 'Spud' Murphy;[[Paul Crowder ;filmmaker;Paul Crowder]];Jonathan Whitehead;Tony Ayre ;deceased"
the adverts,a6d86031-fd1f-4078-8cdd-f44d124b7a05,191745,"        = {{Plainlist"
the aeroplanes,82db3ecc-1ec5-4475-aa69-4e48f87ea712,29853744," = Chris Kearney ;lead vocals/guitar;Paul Crowe ;guitar/vocals;Ian McMillan ;drums/vocals;Vicky Edwards ;bass; = Stuart Palethorpe ;bass"
the airborne toxic event,4bfb7f33-f366-46b3-be11-db307adc8145,17388873,"     = [[Mikel Jollett]];Steven Chen;Daren Taylor;Anna Bulbrook;Adrian Rodriguez;        = Noah Harmon"
the alan parsons project,b3775e48-7408-4999-b6b1-e8b3bee30637,1307,"     =;        = [[Alan Parsons]];[[Eric Woolfson]]"
the all seeing i,1359aa6e-600a-4bcd-b4a7-466ffeea5ffc,1958188,"     = Dean Honer;Jason Buckle;DJ Parrot;        ="
the ames brothers,c668777e-6e70-46c2-a0a7-6c070f91ce2f,411314,"    = [[Ed Ames]];Vic Ames;Joe Ames;Gene Ames"
the angelic upstarts,51abed0a-6a92-4fbf-8e42-5037649e2de1,579068,"     = Thomas 'Mensi' Mensforth;Newts Newton;GG Gates;Andy 'Sgt' Wilko;        = Decca Wade;Ray 'Mond' Cowie;Steve Forsten;Ronnie Wooden;Glyn Warren;Tony Feedback;Ronnie Rocker;Max Splodge;Evo;Sticks Warrington;[[Paul_Thompson_;musician;Paul Thompson]];Chris Wright;Brett Mulvaney;Dickie Hammond;Steve Straughan;Brian Hayes;Gaz 'Geordie' Stoker"
the angels of light,35e547cf-2b09-42de-8e28-ca24166c5803,271976,"     = [[Michael Gira]];        = "
the animals,9df5e6c5-f520-4d99-9368-b2a33dc205bf,77003," = '''Eric Burdon and the Animals''': ;[[Eric Burdon]];Johnzo West;Davey Allen;Dustin Koester;Justin Andres;Ruben Salinas;Evan Mackey;'''Animals and Friends''':;[[John Steel ;drummer;John Steel]];[[Mick Gallagher]];Roberto Ruiz;Danny Handley;    = [[Hilton Valentine]];[[Alan Price]];[[Andy Summers]];[[Chas Chandler]];[[Dave Rowberry]]"
the apocalypse blues revue,55d93ae9-da9a-494f-a8cc-94dd52031146,58039706,"    ="
the apples in stereo,9f594afd-7e8f-4ae1-878c-633c7d95f69d,392114," = *[[Robert Schneider]]; = *[[Hilarie Sidney]]"
the archies,ca68b1e3-594a-4aed-a5a9-3c21c1e4ca84,207793,"       ="
the association,81b235d2-5fa8-4d1a-9b69-c1c643204e2e,592798,"     = Jules Gary Alexander;Jim Yester;Bruce Pictor;Del Ramos;Jordan Cole;Paul Holland;        = [[Larry Ramos]]†;Russ Giguere;[[Terry Kirkman]];[[Brian Cole]]†;Ted Bluechel Jr;Bob Page;Richard Thompson†;Wolfgang Meltz;Mike Berkowitz;Maurice Miller†;Art Johnson†;David Vaught†;Jerry Yester;Dwayne Smith;[[Andy Chapin]]†;Larry Brown;Jay Gruska;David Morgan;Cliff Woolley;Ric Ulsky;Russ Levine;John William Tuttle†;Jack Harris;Keith Moret;Joe Lamanno;Paul Beach;Brian Puckett;Donni Gougeon;Mike Peed;Chris Urmston;Bob Werner;David Jackson;Blair Anderson;Godfrey Townsend;†Deceased"
